spoofed,time_sin,time_cos,lat_sin,lat_cos,long_sin,long_cos,n_satellites,sat_prn_0,sat_prn_1,sat_prn_2,sat_prn_3,sat_prn_4,sat_prn_5,sat_prn_6,sat_prn_7,sat_prn_8,sat_prn_9,sat_prn_10,sat_prn_11,sat_prn_12,sat_prn_13,sat_prn_14,sat_prn_15
1,0.16045545320215435,0.98704308291872,-0.9942677561596106,-0.10691879657634194,-0.21829769894524226,-0.9758822237520327,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.16052723257637358,0.9870314116589051,-0.9942677292879547,-0.10691904646308077,-0.21829780312649644,-0.9758822004474441,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.16059901110164496,0.9870197351791775,-0.9942676863678185,-0.10691944558771942,-0.21829805492150792,-0.9758821441226837,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.160670788777589,0.9870080534795992,-0.9942676561992211,-0.10691972613183916,-0.21829836916847467,-0.9758820738277676,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.1607425656038261,0.9869963665602319,-0.9942676333083562,-0.10691993899829931,-0.21829864566036664,-0.9758820119783178,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.1608143415799766,0.9869846744211374,-0.9942676125945724,-0.10692013161930428,-0.21829902150763372,-0.9758819279035807,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.16088611670566103,0.9869729770623775,-0.9942676091733733,-0.10692016343358327,-0.21829937521281176,-0.975881848781755,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.16095789098049965,0.9869612744840142,-0.994267607182857,-0.10692018194371006,-0.21829970450492614,-0.9758817751208708,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.161029664404113,0.9869495666861092,-0.9942676096710023,-0.10692015880605267,-0.2183000227259883,-0.975881703936411,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.1611014369761215,0.9869378536687246,-0.9942676194991711,-0.10692006741230366,-0.21830032703727698,-0.975881635863396,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16117320869614554,0.9869261354319221,-0.9942676379114143,-0.10691989619363108,-0.2183006089226216,-0.9758815728068712,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1612449795638056,0.9869144119757639,-0.9942676642856572,-0.10691965093444608,-0.21830098448584712,-0.9758814887948792,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16131674957872205,0.986902683300312,-0.9942676773483492,-0.10691952946173541,-0.21830131803592503,-0.9758814141809331,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16138851874051535,0.9868909494056283,-0.9942676775971623,-0.10691952714796951,-0.2183016212116343,-0.9758813463615196,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16146028704880602,0.9868792102917748,-0.9942676853103639,-0.10691945542122458,-0.21830193460672714,-0.9758812762559594,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.16153205450321448,0.9868674659588138,-0.9942676909708553,-0.10691940278304804,-0.21830218072405347,-0.9758812212001636,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.16160382110336113,0.9868557164068072,-0.994267718464631,-0.10691914711190474,-0.21830238000243188,-0.975881176622069,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.16167558684886651,0.9868439616358173,-0.9942677351972362,-0.10691899151113675,-0.2183026150487123,-0.9758811240427256,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.16174735173935104,0.9868322016459063,-0.994267744278863,-0.10691890705867436,-0.21830284470140696,-0.9758810726698584,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
1,0.1618191157744352,0.9868204364371362,-0.9942677457717326,-0.10691889317607627,-0.21830311239297434,-0.9758810127876966,12,09,23,06,07,03,30,16,26,22,19,04,02,-1,-1,-1,-1
0,0.1618908789537395,0.9868086660095693,-0.9942677520542228,-0.10691883475348223,-0.21830342493634372,-0.9758809428721631,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.16196264127688437,0.9867968903632679,-0.9942677714614977,-0.10691865427972325,-0.21830365373737817,-0.9758808916896113,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.16203440274349035,0.9867851094982941,-0.9942677881940256,-0.10691849867894784,-0.21830403611327473,-0.9758808061523979,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.16210616335317787,0.9867733234147105,-0.9942677965291792,-0.1069184211677795,-0.21830438783094083,-0.9758807274732697,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.16217792310556742,0.9867615321125792,-0.9942678038690856,-0.10691835291167527,-0.21830474494214935,-0.9758806475874717,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.1622496820002796,0.9867497355919627,-0.9942678095917211,-0.10691829969505179,-0.2183051383889642,-0.9758805595732375,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.1623214400369348,0.9867379338529232,-0.9942678218456161,-0.10691818574206274,-0.2183054972033444,-0.9758804793061497,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.16239319721515358,0.9867261268955232,-0.9942678289988989,-0.10691811922128236,-0.21830567377180196,-0.975880439807582,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.16246495353455648,0.9867143147198253,-0.9942678433054513,-0.10691798617971926,-0.21830599000532452,-0.975880369065694,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.1625367089947639,0.9867024973258918,-0.9942678630857859,-0.10691780223529246,-0.21830636783906288,-0.9758802845436093,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.16260846359539652,0.9866906747137851,-0.9942678844211396,-0.10691760382982476,-0.2183066349626713,-0.9758802247874864,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.16268021733607477,0.986678846883568,-0.9942679058186561,-0.10691740484590857,-0.21830688136360404,-0.9758801696670023,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16275197021641918,0.9866670138353029,-0.9942679264697099,-0.1069172128032884,-0.21830717318404547,-0.9758801043859799,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16282372223605035,0.9866551755690524,-0.9942679502930178,-0.106916991260141,-0.21830747352062707,-0.9758800371997783,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16289547339458874,0.986643332084879,-0.9942679746760914,-0.10691676451101256,-0.21830780196051383,-0.9758799637266712,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16296722369165492,0.9866314833828455,-0.9942680001165389,-0.1069165279283712,-0.21830806624531493,-0.9758799046051881,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16303897312686946,0.9866196294630144,-0.994268012681238,-0.10691641108315197,-0.21830831264616682,-0.9758798494843428,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16311072169985294,0.9866077703254486,-0.9942680315904622,-0.10691623523687913,-0.21830860134392185,-0.9758797849014297,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16318246941022582,0.9865959059702106,-0.9942680483848129,-0.10691607905762045,-0.21830888067388385,-0.9758797224140462,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.16325421625760875,0.9865840363973634,-0.9942680653657425,-0.10691592114303403,-0.21830922472661873,-0.9758796454477686,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.16332596224162224,0.9865721616069694,-0.9942680717102592,-0.1069158621419795,-0.21830954606957687,-0.9758795735616641,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.1633977073618869,0.9865602815990917,-0.9942680830930599,-0.10691575628714438,-0.2183098478253547,-0.9758795060572132,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
0,0.16346945161802334,0.9865483963737931,-0.9942680961552762,-0.10691563481438254,-0.21831012999395635,-0.9758794429344343,12,09,23,06,07,03,30,16,26,22,19,02,04,-1,-1,-1,-1
1,0.16354119500965206,0.9865365059311363,-0.9942680998873354,-0.10691560010787761,-0.21831040506574392,-0.9758793813991721,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1636129375363937,0.9865246102711843,-0.9942681076002537,-0.10691552838110222,-0.21831070767307814,-0.9758793137039435,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1636846791978688,0.986512709394,-0.9942681208490447,-0.10691540517301218,-0.21831099012549507,-0.9758792505174121,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.163756419993698,0.9865008032996464,-0.9942681366480528,-0.10691525824880647,-0.21831125951979397,-0.9758791902519908,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16382815992350191,0.9864888919881863,-0.9942681483417927,-0.10691514950175658,-0.21831144346868372,-0.9758791491012705,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1638998989869011,0.9864769754596828,-0.9942681566766851,-0.10691507199056104,-0.2183117162694143,-0.9758790880736725,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16397163718351615,0.9864650537141989,-0.9942681749014662,-0.10691490250712125,-0.2183119649410345,-0.9758790324438703,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16404337451296774,0.9864531267517976,-0.9942682043844981,-0.10691462832571476,-0.2183122280900958,-0.975878973575278,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16411511097487644,0.9864411945725422,-0.9942682270254248,-0.10691441777290041,-0.21831249720044615,-0.9758789133730195,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16418684656886295,0.9864292571764954,-0.9942682534605165,-0.10691417193512827,-0.2183126805815404,-0.975878872349075,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.1642585812945478,0.9864173145637207,-0.9942682769721468,-0.10691395328411711,-0.21831294231120038,-0.9758788137978129,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1643303151515516,0.9864053667342811,-0.994268287359545,-0.10691385668432941,-0.2183133329185594,-0.9758787264153217,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.1644020481394951,0.9863934136882399,-0.994268297560334,-0.1069137618198671,-0.21831367640319996,-0.9758786495744842,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1644737802579989,0.9863814554256601,-0.9942683165312893,-0.10691358539510203,-0.2183139364295699,-0.9758785914039849,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.1645455115066836,0.9863694919466051,-0.9942683315214321,-0.10691344599061241,-0.2183142651528429,-0.9758785178651973,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16461724188516988,0.9863575232511381,-0.9942683531047152,-0.10691324527128289,-0.21831460494707938,-0.9758784418495987,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.1646889713930784,0.9863455493393225,-0.9942683833958827,-0.10691296357008276,-0.21831492628964116,-0.9758783699617225,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.1647607000300298,0.9863335702112215,-0.9942684098306147,-0.10691271773227372,-0.21831515991588857,-0.9758783176968837,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16483242779564475,0.9863215858668984,-0.9942684261890186,-0.10691256560204812,-0.2183153875808216,-0.9758782667656021,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16490415468954392,0.9863095963064168,-0.9942684430449918,-0.10691240884428642,-0.21831569472975346,-0.9758781980527411,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.164975880711348,0.98629760152984,-0.9942684543030268,-0.10691230414629561,-0.2183159212591733,-0.9758781473753567,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16504760586067765,0.9862856015372314,-0.9942684680490101,-0.10691217631062626,-0.21831616198215303,-0.9758780935226399,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
1,0.16511933013715352,0.9862735963286545,-0.9942684759482782,-0.10691210284849936,-0.21831651341497008,-0.9758780149026471,11,09,23,06,07,03,30,16,26,22,19,02,-1,-1,-1,-1,-1
0,0.16519105354039637,0.9862615859041728,-0.9942684889478495,-0.10691198195412971,-0.218316850654189,-0.9758779394578179,11,09,23,06,07,03,02,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16526277607002685,0.9862495702638496,-0.9942685041865624,-0.10691184023584899,-0.21831718193208377,-0.9758778653464958,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16533449772566564,0.9862375494077489,-0.9942685209180241,-0.10691168463495802,-0.21831745189374252,-0.9758778049523533,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16540621850693346,0.9862255233359338,-0.9942685329223663,-0.10691157299565623,-0.21831766053917753,-0.9758777582754412,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16547793841345101,0.9862134920484682,-0.9942685418167673,-0.10691149027845115,-0.21831786918460214,-0.9758777115984846,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.165549657444839,0.9862014555454157,-0.9942685506489627,-0.10691140813968907,-0.21831810706876095,-0.9758776583803489,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16562137560071813,0.9861894138268398,-0.9942685684999286,-0.10691124212683498,-0.21831830208834296,-0.9758776147515953,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16569309288070916,0.9861773668928042,-0.9942685889009987,-0.10691105239785484,-0.21831856069508127,-0.9758775568973949,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1657648092844328,0.9861653147433729,-0.9942686101106093,-0.10691085514912459,-0.2183187894953227,-0.9758775057112942,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16583652481150973,0.9861532573786093,-0.9942686334971141,-0.10691063765491907,-0.21831903135362912,-0.9758774516038441,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16590823946156072,0.9861411947985772,-0.9942686568835714,-0.10691042016070754,-0.21831934134101616,-0.9758773822547713,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1659799532342065,0.9861291270033405,-0.9942686729928321,-0.10691027034421323,-0.2183196910703499,-0.9758773040146732,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16605166612906785,0.9861170539929631,-0.994268693269321,-0.10691008177209906,-0.21831993094150806,-0.9758772503515466,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16612337814576547,0.9861049757675088,-0.9942687065174373,-0.10690995856393468,-0.2183202412127023,-0.9758771809386811,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16619508928392013,0.9860928923270412,-0.9942687341953771,-0.1069097011572031,-0.21832048023221678,-0.9758771274659399,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16626679954315257,0.9860808036716247,-0.9942687451421395,-0.10690959935139299,-0.21832080611628416,-0.9758770545600177,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16633850892308355,0.9860687098013228,-0.9942687685905669,-0.10690938127871494,-0.21832101050349123,-0.9758770088349937,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16641021742333387,0.9860566107161995,-0.9942687689015538,-0.10690937838650351,-0.2183213678972109,-0.9758769288796055,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16648192504352427,0.9860445064163191,-0.9942687915413688,-0.10690916783356873,-0.21832163927796594,-0.9758768681667691,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1665536317832755,0.9860323969017454,-0.9942688110712831,-0.10690898620273767,-0.21832192144580487,-0.9758768050405808,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1666253376422084,0.9860202821725423,-0.9942688239460813,-0.10690886646521156,-0.21832217834910198,-0.9758767475664655,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16669704261994372,0.9860081622287742,-0.9942688313475286,-0.10690879763059555,-0.2183225113298182,-0.9758766730722901,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16676874671610226,0.985996037070505,-0.9942688414856381,-0.10690870334452258,-0.21832284686534834,-0.9758765980064332,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16684044993030483,0.9859839066977987,-0.9942688597093335,-0.10690853386096696,-0.2183232002847227,-0.9758765189394798,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16691215226217213,0.9859717711107198,-0.9942688755695228,-0.10690838635821166,-0.21832357300729388,-0.9758764355538712,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1669838537113251,0.9859596303093321,-0.9942688984579143,-0.10690817349148556,-0.21832381458146413,-0.9758763815087433,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16705555427738444,0.9859474842937,-0.9942689251402481,-0.1069079253397786,-0.21832401073627464,-0.9758763376248176,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16712725395997102,0.9859353330638878,-0.9942689476553626,-0.10690771594369516,-0.21832435961362046,-0.9758762595735704,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16719895275870567,0.9859231766199597,-0.9942689712277695,-0.10690749671408911,-0.21832455264582593,-0.9758762163881237,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16727065067320912,0.9859110149619799,-0.9942689963550311,-0.10690726302342184,-0.21832487001346287,-0.9758761453860856,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1673423477031023,0.9858988480900127,-0.9942690053112696,-0.10690717972773595,-0.21832522683912467,-0.9758760655563005,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16741404384800598,0.9858866760041226,-0.9942690122150319,-0.10690711552064538,-0.21832556237444506,-0.97587599048951,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16748573910754103,0.9858744987043739,-0.9942690324287267,-0.10690692752690824,-0.21832571736790948,-0.9758759558139486,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1675574334813283,0.9858623161908311,-0.9942690487240486,-0.10690677597503054,-0.21832592885165703,-0.9758759085001849,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16762912696898857,0.9858501284635585,-0.9942690721718569,-0.1069065579022859,-0.2183261999482571,-0.9758758478495887,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1677008195701427,0.9858379355226204,-0.9942690951220524,-0.10690634445707628,-0.21832650425771968,-0.9758757797684109,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16777251128441162,0.9858257373680817,-0.9942691187563525,-0.10690612464899363,-0.21832690423159912,-0.9758756902847033,11,09,23,06,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16784420211141612,0.9858135340000066,-0.9942691566333265,-0.10690577237761104,-0.21832722159906584,-0.9758756192819003,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1679158920507771,0.9858013254184597,-0.9942691905918869,-0.10690545654808346,-0.21832756678583645,-0.975875542055121,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1679875811021154,0.9857891116235055,-0.9942692034662598,-0.10690533681051341,-0.21832790743064873,-0.9758754658443638,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16805926926505185,0.9857768926152087,-0.9942692069491795,-0.10690530441774015,-0.21832818647550425,-0.9758754034149634,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16813095653920745,0.985764668393634,-0.9942692235552285,-0.10690514997362398,-0.21832840931395764,-0.9758753535602982,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16820264292420298,0.9857524389588458,-0.9942692428978246,-0.10690497007804028,-0.2183287022684413,-0.9758752880188013,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1682743284196594,0.985740204310909,-0.9942692550258023,-0.10690485728177176,-0.21832897109390517,-0.9758752278755091,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16834601302519753,0.9857279644498882,-0.9942692577001753,-0.10690483240874796,-0.21832918257749453,-0.9758751805610403,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1684176967404383,0.9857157193758481,-0.9942692657232901,-0.10690475778967705,-0.218329442886812,-0.9758751223228996,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16848937956500257,0.9857034690888535,-0.9942692745549294,-0.10690467565085428,-0.2183296685639062,-0.9758750718328524,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16856106149851133,0.9856912135889693,-0.9942692748037079,-0.10690467333708466,-0.21832995044735434,-0.9758750087678523,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16863274254058544,0.9856789528762602,-0.9942693008010288,-0.10690443154815127,-0.21833033395642826,-0.9758749229662962,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16870442269084582,0.9856666869507908,-0.9942693111253074,-0.10690433552670742,-0.21833068680745504,-0.9758748440236509,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16877610194891338,0.9856544158126265,-0.9942693486906765,-0.10690398614746802,-0.2183310433487701,-0.9758747642552488,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16884778031440903,0.9856421394618318,-0.9942693733817546,-0.10690375650580836,-0.21833135333530393,-0.9758746949023602,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16891945778695378,0.9856298578984717,-0.9942693749366064,-0.10690374204474769,-0.21833161591545433,-0.9758746361555599,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16899113436616847,0.9856175711226113,-0.9942693715159318,-0.10690377385908306,-0.21833185351499393,-0.9758745829975833,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1690628100516741,0.9856052791343153,-0.9942693843901022,-0.10690365412149035,-0.21833218961754577,-0.975874507801494,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16913448484309154,0.985592981933649,-0.9942694151139094,-0.10690336837090061,-0.21833252316523805,-0.975874433176882,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16920615874004183,0.9855806795206772,-0.9942694442827921,-0.10690309708136551,-0.21833280050657625,-0.9758743711272243,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16927783174214583,0.9855683718954651,-0.9942694720833428,-0.106902838517557,-0.2183330809704708,-0.975874308378872,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.16934950384902459,0.9855560590580777,-0.9942694950949332,-0.106902624493819,-0.21833326321521848,-0.975874267605102,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16942117506029902,0.9855437410085802,-0.9942695151833923,-0.10690243765687477,-0.21833344375673674,-0.9758742272123616,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16949284537559012,0.9855314177470378,-0.9942695325353147,-0.10690227627140006,-0.21833387211700755,-0.9758741313747353,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1695645147945188,0.9855190892735155,-0.9942695518773909,-0.10690209637576045,-0.2183341900517065,-0.9758740602426449,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16963618331670607,0.9855067555880787,-0.9942695669281157,-0.10690195639265505,-0.2183344838574135,-0.9758739945088797,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.16970785094177296,0.9854944166907923,-0.9942695776875061,-0.10690185632208743,-0.218334720889056,-0.9758739414772268,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1697795176693404,0.9854820725817218,-0.994269583160487,-0.10690180541913934,-0.21833494003686252,-0.9758738924467134,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.16985118349902936,0.9854697232609326,-0.9942695763192605,-0.1069018690478242,-0.21833526591984959,-0.9758738195359626,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.1699228484304609,0.9854573687284898,-0.9942695769411903,-0.1069018632633984,-0.21833555745452193,-0.9758737543099636,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.16999451246325598,0.9854450089844587,-0.9942695918674966,-0.10690172443717465,-0.2183357907957942,-0.9758737021036971,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.17006617559703557,0.9854326440289048,-0.9942696104009666,-0.1069015520612781,-0.21833602243383277,-0.975873650278443,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.1701378378314208,0.9854202738618935,-0.9942696199164612,-0.1069014635595591,-0.2183362668460147,-0.975873595595119,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17020949916603256,0.9854078984834901,-0.9942696336610509,-0.106901335723739,-0.2183364953614573,-0.9758735444683785,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17028115960049192,0.9853955178937601,-0.9942696354024457,-0.10690131952734583,-0.21833690470213216,-0.9758734528846924,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.1703528191344199,0.9853831320927691,-0.9942696465349277,-0.1069012159861147,-0.21833721837856057,-0.9758733827042896,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17042447776743752,0.9853707410805824,-0.9942696625184164,-0.10690106732635742,-0.21833752070016418,-0.9758733150642585,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
